Area Code;Area;Item Code;Item;Element Code;Element;Unit;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
37;Central African Republic;6815;Transport;7225;CH4 emissions;kilotonnes;0,002091;0,002696;0,002267;0,002476;0,002597;0,002718;0,003093;0,003313;0,003412;0,003763;0,004621;0,004709;0,004742;0,004467;0,004346;0,004379;0,00461;0,004445;0,004456;0,004665;0,004732;0,005325;0,005722;0,00614;0,006136;0,006432;0,006821;0,006788;0,00714;0,00692
37;Central African Republic;6815;Transport;7230;N2O emissions;kilotonnes;0,00022;0,000283;0,000237;0,000258;0,000271;0,000281;0,000275;0,000252;0,000222;0,000204;0,00021;0,000215;0,000217;0,000205;0,0002;0,000203;0,000213;0,000208;0,000209;0,000219;0,000288;0,000309;0,000331;0,000354;0,0004;0,00041;0,000377;0,000375;0,000394;0,000346
39;Chad;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;10,946848;13,088411;11,734176;5,541341;5,952385;6,269944;6,410224;7,181844;7,185606;7,638643;10,894894;10,423924;10,601761;10,583225;10,997625;12,145588;12,368682;12,252378;12,366522;13,483809;14,45309;15,093894;15,764527;16,779174;16,552351;17,442248;18,214651;17,764294;18,664006;17,921066
39;Chad;6815;Transport;7273;CO2 emissions;kilotonnes;10,820626;12,937928;11,599595;5,477433;5,882712;6,196665;6,335119;7,098836;7,104165;7,5535;10,7735;10,3095;10,488;10,471;10,882;12,0225;12,2435;12,132;12,247;13,352;14,297735;14,92142;15,58579;16,58521;16,35071;17,23001;18,001075;17,55652;18,44527;17,718773
39;Chad;6815;Transport;7225;CH4 emissions;kilotonnes;0,002312;0,002719;0,0024;0,001123;0,001211;0,001255;0,001277;0,001398;0,001365;0,00142;0,002003;0,001893;0,001882;0,00186;0,001915;0,002047;0,00208;0,001992;0,001981;0,002179;0,002321;0,002606;0,002705;0,002937;0,002898;0,003074;0,003277;0,003189;0,003354;0,00301
39;Chad;6815;Transport;7230;N2O emissions;kilotonnes;0,000232;0,000281;0,000254;0,000123;0,000135;0,000144;0,000148;0,000166;0,000163;0,000171;0,000246;0,000232;0,00023;0,000227;0,000234;0,000248;0,000253;0,000244;0,000242;0,000267;0,000341;0,000375;0,000389;0,000422;0,000455;0,000476;0,00046;0,000447;0,000471;0,000445
40;Chile;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;942,962057;977,119956;1054,756907;1162,677803;1285,05252;1403,938496;1525,860784;1594,675375;1684,752894;1727,998455;1776,682667;1661,393581;1721,415948;1716,498594;1753,502652;1896,783558;1885,087624;2022,634765;2102,665396;2145,242597;2223,543417;2297,241196;2371,553737;2588,931517;2502,231207;2601,598862;2747,780175;2836,752772;2883,140754;2862,001258
40;Chile;6815;Transport;7273;CO2 emissions;kilotonnes;931,9785;964,6875;1041,28;1148,282;1269,3845;1387,0675;1507,6545;1575,8635;1664,9105;1709,1385;1758,5685;1644,5825;1703,9235;1699,165;1735,7425;1878,2375;1866,6735;2002,865;2081,12;2122,76;2199,69;2273,995;2347,385;2562,665;2474,945;2575,037;2719,34;2808,015;2853,875;2833,467047
40;Chile;6815;Transport;7225;CH4 emissions;kilotonnes;0,167868;0,200614;0,216966;0,232777;0,258016;0,279548;0,300316;0,311439;0,320172;0,312649;0,280227;0,254628;0,260564;0,25136;0,253657;0,255485;0,247792;0,257834;0,262822;0,280531;0,301347;0,291429;0,308572;0,33874;0,346311;0,352345;0,368775;0,370947;0,377708;0,353417
40;Chile;6815;Transport;7230;N2O emissions;kilotonnes;0,02371;0,025718;0,027932;0,029729;0,031863;0,034127;0,036972;0,038082;0,041048;0,038135;0,038747;0,036534;0,038478;0,038851;0,040218;0,042991;0,043306;0,04736;0,053534;0,055199;0,058173;0,056929;0,058599;0,063327;0,066376;0,063005;0,068357;0,06925;0,070528;0,070334
351;China;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;9956,535534;10027,70075;10647,43483;11438,54443;10868,74052;11180,01084;13420,28445;11600,71355;11757,9488;13021,31348;18272,60082;18278,29275;19160,21706;21302,79063;24017,64072;25613,4403;27424,50399;28733,74182;29942,16384;30395,22873;32450,34646;34851,35535;37583,2932;39932,45099;41046,17554;43166,90041;43817,40874;45409,94456;46535,84163;46657,3425
351;China;6815;Transport;7273;CO2 emissions;kilotonnes;9851,4733;9914,486;10520,5409;11295,338;10728,251;11030,096;13241,968;11433,738;11587,343;12835,986;17880,587;17879,924;18739,1425;20816,66;23464,2495;25024,3785;26819,0235;28120,006;29282,8945;29749,8353;31800,2023;34171,9878;36889,486;39205,953;40303,799;42401,8605;43034,4515;44593,429;45674,6415;45740,98631
351;China;6815;Transport;7225;CH4 emissions;kilotonnes;1,989324;2,238013;2,573904;2,972026;2,94528;3,17178;3,676622;3,636707;3,755598;3,949318;4,470732;4,305721;4,267219;4,499807;4,455736;4,484436;4,77922;4,771985;5,911227;6,339051;6,521967;7,613893;8,17817;9,260693;10,320847;11,446777;11,933453;12,731209;13,907975;11,353017
351;China;6815;Transport;7230;N2O emissions;kilotonnes;0,186269;0,190756;0,206885;0,226376;0,21895;0,230585;0,284419;0,245841;0,246978;0,282063;1,006918;1,048334;1,138085;1,359004;1,617474;1,749047;1,779858;1,811774;1,863226;1,76566;1,764261;1,759164;1,754032;1,763014;1,710916;1,677472;1,693662;1,736006;1,78029;2,258384
96;China, Hong Kong SAR;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;508,705669;620,209104;705,738923;793,090057;872,83698;832,97351;783,1958;797,588732;1307,68287;1695,022014;1285,782113;1119,720494;884,693313;857,846313;581,199352;680,395247;603,03961;598,616318;594,220328;793,25671;728,759492;711,191942;700,269157;721,333179;729,228857;807,584607;856,279407;923,412987;877,92075;784,605213
96;China, Hong Kong SAR;6815;Transport;7273;CO2 emissions;kilotonnes;504,2193;614,9;699,8079;786,5;865,7;826,1;776,6;790,9;1298;1683;1276;1111;877,8;851,4;576,4;673,2;596,2;591,8;587,4;785,4318;721,6318;704,0318;693,0795;713,996;721,6795;799,7795;848,1795;915,297;870,192;776,686202
96;China, Hong Kong SAR;6815;Transport;7225;CH4 emissions;kilotonnes;0,064682;0,075127;0,082867;0,091308;0,09772;0,089618;0,084094;0,078484;0,100091;0,114434;0,088412;0,076199;0,057784;0,051558;0,036223;0,121879;0,126371;0,12715;0,132108;0,14207;0,1265;0,1287;0,128701;0,129801;0,135301;0,130901;0,133101;0,124301;0,118801;0,138075
96;China, Hong Kong SAR;6815;Transport;7230;N2O emissions;kilotonnes;0,010095;0,012096;0,013626;0,015221;0,016607;0,016469;0,016004;0,016948;0,025964;0,033275;0,027572;0,024856;0,019907;0,018878;0,014283;0,014274;0,012457;0,012287;0,011779;0,014517;0,013531;0,013421;0,013532;0,013973;0,014192;0,015622;0,016502;0,017493;0,016613;0,015294
128;China, Macao SAR;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;24,528777;24,870166;27,446417;29,82254;34,291859;34,793039;38,564426;36,823749;37,538627;37,800111;39,711941;38,617882;39,420762;42,203833;49,404086;53,563284;55,48702;41,348146;47,748383;62,351197;56,347914;95,909524;91,890523;80,558909;77,594162;107,168105;95,131309;100,841141;103,752747;97,95679
128;China, Macao SAR;6815;Transport;7273;CO2 emissions;kilotonnes;24,129;24,471;27,013;29,353;33,741;34,221;37,958;36,248;36,968;37,246;39,212;38,114;38,9125;41,665;48,8175;52,9165;54,857;40,8305;47,144;61,5785;55,6975;94,863;90,9535;79,734;76,833;106,128;94,2385;99,896;102,78;97,008538
128;China, Macao SAR;6815;Transport;7225;CH4 emissions;kilotonnes;0,008381;0,008318;0,008992;0,009758;0,011524;0,011391;0,011556;0,010395;0,009696;0,008857;0,007157;0,006875;0,006432;0,006237;0,006005;0,005826;0,005687;0,004522;0,005371;0,006957;0,005868;0,009294;0,008155;0,007185;0,00653;0,008866;0,007535;0,007987;0,008209;0,006399
128;China, Macao SAR;6815;Transport;7230;N2O emissions;kilotonnes;0,000623;0,000627;0,000685;0,000741;0,000861;0,000955;0,001067;0,001074;0,001129;0,001155;0,00113;0,001175;0,001238;0,001374;0,001579;0,001825;0,001777;0,001476;0,001713;0,002181;0,001834;0,002967;0,002674;0,002354;0,002182;0,002988;0,002573;0,002723;0,002803;0,002902
41;China, mainland;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;7282,884077;7105,876887;7303,047225;7795,315346;6986,046798;7211,928;9413,273705;7509,649062;7005,614095;7738,295403;13287,2692;13450,64164;14399,77905;16551,4183;19384,46781;20761,34673;22644,4166;24114,87214;25525,17121;25722,19908;27719,70965;30069,18627;32893,648;35234,02514;36289,00435;38195,28283;38691,61569;40265,64406;41683,09463;41337,48935
41;China, mainland;6815;Transport;7273;CO2 emissions;kilotonnes;7219,2;7037,6;7227;7707,25;6904,2;7123,1;9297,9;7406,95;6904,85;7627,75;12969,5;13126;14052,5;16140,5;18907;20253;22117,5;23577;24938;25150,5;27143;29464;32272,5;34580,5;35620,5;37506,5;37987;39526,2;40894,55;40504,10776
41;China, mainland;6815;Transport;7225;CH4 emissions;kilotonnes;1,068935;1,247871;1,456108;1,769078;1,66979;1,84564;2,296058;2,232274;2,266578;2,424887;2,945995;2,866441;2,907908;3,207021;3,253375;3,286232;3,643172;3,70687;4,928544;5,373595;5,6079;6,692355;7,272875;8,35538;9,40095;10,508485;10,97173;11,79302;13,02371;10,437991
41;China, mainland;6815;Transport;7230;N2O emissions;kilotonnes;0,127373;0,125798;0,133118;0,145401;0,132425;0,140189;0,19277;0,151681;0,140754;0,160938;0,887854;0,922194;1,003236;1,21178;1,458012;1,571065;1,603426;1,638037;1,694989;1,589579;1,58373;1,576605;1,5755;1,5833;1,52935;1,48885;1,49965;1,5443;1,59955;2,041954
44;Colombia;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;1801,826433;1885,667728;1988,460107;2019,592406;1871,632314;2235,145744;2291,291377;2414,223904;2357,277027;2106,718935;2042,294441;2140,10676;1906,750163;1947,535868;2230,980343;2244,932837;2351,482026;2402,766142;2455,834743;2298,461659;2388,32983;2902,818885;3053,499107;3002,66601;3127,683497;3371,666163;3500,76516;3489,898889;3623,827602;3299,971773
44;Colombia;6815;Transport;7273;CO2 emissions;kilotonnes;1773,126;1856,5775;1957,115;1987,697;1843,7254;2201,341;2257,1814;2377,38;2321,449;2074,7475;2012,8015;2111,313;1879,3015;1919,8495;2199,867;2213,5245;2318,36;2372,07;2420,095;2267,0605;2355,7355;2866,075;3014,993;2962,6865;3086,3995;3327,144;3455,4085;3445,5085;3577,6135;3258,180633
44;Colombia;6815;Transport;7225;CH4 emissions;kilotonnes;0,530918;0,542799;0,589096;0,587506;0,528498;0,639018;0,643533;0,683772;0,663896;0,594185;0,541682;0,473227;0,453528;0,447656;0,488707;0,49221;0,537811;0,483785;0,608435;0,529287;0,551335;0,588983;0,613663;0,68064;0,717574;0,766999;0,767909;0,738314;0,768023;0,675149
44;Colombia;6815;Transport;7230;N2O emissions;kilotonnes;0,052207;0,052422;0,056039;0,058284;0,049468;0,060046;0,060721;0,066786;0,065053;0,057865;0,05406;0,058654;0,05566;0,057177;0,065772;0,066515;0,068163;0,064718;0,07058;0,06257;0,064743;0,076424;0,080466;0,078949;0,07997;0,086967;0,09002;0,0895;0,093243;0,086366
45;Comoros;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;2,013014;2,37402;2,135944;2,091236;2,047522;2,160667;2,207321;2,287283;2,793784;2,970638;4,565722;4,754101;4,905469;6,321585;6,823282;6,697498;7,844197;5,062085;5,186437;6,533728;7,68835;6,854681;7,494701;9,512468;8,340672;9,317417;11,253548;15,529979;16,31825;12,065106
45;Comoros;6815;Transport;7273;CO2 emissions;kilotonnes;1,985667;2,342234;2,107936;2,063824;2,020427;2,132496;2,178697;2,258236;2,759063;2,9344;4,5105;4,6975;4,8485;6,249;6,7455;6,624;7,758;5,0085;5,1325;6,4645;7,59974;6,770445;7,403535;9,39428;8,23161;9,196288;11,11185;15,33439;16,11235;11,91792
45;Comoros;6815;Transport;7225;CH4 emissions;kilotonnes;0,000604;0,000689;0,000594;0,00057;0,000552;0,000561;0,000562;0,000562;0,000664;0,000687;0,001031;0,001058;0,001065;0,001354;0,001453;0,001376;0,001618;0,00099;0,000997;0,001277;0,001491;0,001435;0,001556;0,002019;0,001779;0,001989;0,002448;0,003385;0,003562;0,002508
45;Comoros;6815;Transport;7230;N2O emissions;kilotonnes;0,000039;0,000047;0,000043;0,000043;0,000044;0,000047;0,000049;0,00005;0,000061;0,000064;0,000099;0,000102;0,000102;0,000131;0,00014;0,000132;0,000154;0,000098;0,000098;0,000126;0,000177;0,000166;0,00018;0,000233;0,000224;0,000247;0,000276;0,00038;0,000401;0,00029
46;Congo;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;54,724486;58,584206;50,095587;50,41079;30,366788;45,071804;33,211371;26,152508;33,58416;32,834849;41,773705;52,935908;41,143943;59,535174;71,826204;72,586811;90,125761;96,25403;120,251142;131,341824;154,51795;171,160724;185,32432;219,100452;232,262851;196,867305;166,473589;143,325619;143,325619;192,344331
46;Congo;6815;Transport;7273;CO2 emissions;kilotonnes;54,2315;58,0495;49,6115;49,9255;30,0155;44,6135;32,876;25,9135;33,2995;32,5135;41,3955;52,5225;40,767;59,059;71,253;71,9605;89,3405;95,4085;119,2945;130,325;153,3785;169,925;179,4895;213,092;225,9205;190,028;160,8485;141,2475;141,2475;188,131972
46;Congo;6815;Transport;7225;CH4 emissions;kilotonnes;0,009967;0,010737;0,00967;0,009582;0,00692;0,008855;0,006414;0,004521;0,005336;0,005973;0,006954;0,007626;0,006921;0,008791;0,010595;0,011552;0,014522;0,015183;0,017273;0,018374;0,020683;0,022444;0,024184;0,028113;0,030422;0,028101;0,026569;0,024017;0,024017;0,027103
46;Congo;6815;Transport;7230;N2O emissions;kilotonnes;0,000807;0,000883;0,000805;0,000819;0,000594;0,000794;0,000588;0,000424;0,00051;0,000581;0,000692;0,000754;0,000691;0,000868;0,001044;0,001143;0,001429;0,001586;0,001785;0,001896;0,002114;0,002292;0,019463;0,019703;0,020719;0,02284;0,018419;0,005304;0,005304;0,013032
47;Cook Islands;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;1,029856;0,730687;1,13984;1,115255;1,207064;1,231661;1,195078;1,111955;1,058462;1,005478;1,440606;1,313226;0,670011;0,643184;1,066224;1,840854;2,031769;1,348177;2,001546;2,174732;3,112367;5,418847;5,341612;4,705166;4,640796;4,736888;4,428341;2,819986;2,90213;4,301871
47;Cook Islands;6815;Transport;7273;CO2 emissions;kilotonnes;1,01256;0,71867;1,12146;1,09725;1,18709;1,2108;1,17547;1,09325;1,04083;0,9891;1,42115;1,2944;0,66049;0,63407;1,0523;1,8159;2,00665;1,32984;1,97458;2,14682;3,07662;5,3604;5,28805;4,6578;4,5962;4,6921;4,388;2,79425;2,87565;4,260183
47;Cook Islands;6815;Transport;7225;CH4 emissions;kilotonnes;0,000324;0,000225;0,000343;0,000337;0,000375;0,00037;0,000307;0,000258;0,00021;0,000166;0,000166;0,000149;0,00007;0,000061;0,000085;0,000134;0,00014;0,000103;0,000155;0,000166;0,000221;0,00036;0,000327;0,00029;0,00027;0,00027;0,000243;0,000155;0,000159;0,000178
47;Cook Islands;6815;Transport;7230;N2O emissions;kilotonnes;0,000031;0,000022;0,000033;0,000032;0,000036;0,00004;0,000042;0,000043;0,000044;0,000044;0,000056;0,000055;0,000029;0,000028;0,000044;0,00008;0,00008;0,000058;0,000085;0,000088;0,000112;0,000183;0,000168;0,000148;0,00014;0,00014;0,000127;0,000081;0,000083;0,000139
48;Costa Rica;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;66,986315;76,04652;263,218904;272,292542;285,805734;285,100376;287,603531;293,847697;325,25948;338,190034;325,511303;346,593521;384,415839;392,812597;421,260792;416,150406;438,507642;472,034454;483,207317;489,928647;505,152778;517,4168;531,63293;540,770946;551,927586;588,680995;629,5832;641,980131;649,768326;665,148455
48;Costa Rica;6815;Transport;7273;CO2 emissions;kilotonnes;65,89;74,8;260,10275;269,14775;282,57175;281,904;284,35075;290,52275;321,55375;334,317;321,66;342,58;380,1461;388,4918;416,86;411,8418;434,0588;467,2828;478,2989;484,8989;499,931;512,0475;526,0712;535,0994;546,0994;582,415;622,8712;635,0949;642,8001;658,255153
48;Costa Rica;6815;Transport;7225;CH4 emissions;kilotonnes;0,02156;0,02453;0,052943;0,053074;0,052875;0,050167;0,049418;0,048491;0,052252;0,052645;0,050583;0,050255;0,050944;0,049357;0,04757;0,044592;0,043294;0,043645;0,045075;0,046285;0,047893;0,048993;0,050731;0,052513;0,053943;0,058123;0,061621;0,063612;0,064493;0,05819
48;Costa Rica;6815;Transport;7230;N2O emissions;kilotonnes;0,001859;0,002112;0,006165;0,006259;0,006617;0,006761;0,007053;0,007423;0,008463;0,009053;0,009189;0,009835;0,010729;0,01109;0,011581;0,011547;0,012214;0,013319;0,01376;0,01409;0,014644;0,015085;0,015627;0,015854;0,016294;0,017504;0,018817;0,019261;0,019481;0,019864
107;Côte d'Ivoire;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;130,941359;129,595982;124,961554;120,932666;120,1738;135,544205;136,930826;151,173577;132,570462;154,694929;139,633252;136,41733;153,948183;113,801537;123,843186;133,413898;138,177395;138,746458;168,101915;170,36786;162,84075;175,681585;256,716368;269,250276;285,174108;339,868106;415,817278;386,23405;394,68689;315,274831
107;Côte d'Ivoire;6815;Transport;7273;CO2 emissions;kilotonnes;128,687;127,3875;122,837;118,867;118,097;133,215;134,545;148,573;130,2435;152,117;137,3365;134,195;151,289;111,971;122,3975;131,8075;136,74265;137,2375;166,2655;168,4655;161,1855;174,084;253,9455;266,2555;281,8655;335,991;410,209;381,4015;389,749;311,759988
107;Côte d'Ivoire;6815;Transport;7225;CH4 emissions;kilotonnes;0,028972;0,026398;0,025271;0,023642;0,023415;0,024847;0,025406;0,025965;0,024455;0,021262;0,017047;0,016668;0,024881;0,013716;0,014052;0,016713;0,02137;0,020334;0,023385;0,024595;0,020127;0,024511;0,039928;0,043909;0,04954;0,057749;0,088817;0,072109;0,0737;0,053052
107;Côte d'Ivoire;6815;Transport;7230;N2O emissions;kilotonnes;0,005446;0,005545;0,005347;0,005297;0,005363;0,006164;0,006319;0,00707;0,006197;0,007482;0,006866;0,006625;0,007406;0,005458;0,003971;0,004296;0,003156;0,003546;0,004459;0,00458;0,00412;0,003439;0,006237;0,006662;0,007251;0,008529;0,011779;0,010617;0,010846;0,007658
98;Croatia;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;;;216,661528;229,137891;241,807141;256,858566;271,726128;305,740697;318,315668;335,261635;336,406809;340,921228;364,694599;401,305058;414,671788;428,255935;456,255492;484,230457;476,972907;475,704689;458,83166;449,176285;433,563039;438,956833;434,5965;457,476867;474,891393;510,969549;485,871882;532,929019
98;Croatia;6815;Transport;7273;CO2 emissions;kilotonnes;;;211,81975;224,167;236,718;251,4275;266,297;299,832;312,2265;329,1925;330,583;335,153;358,816;395,231;408,543;422,059;449,715;477,34;470,155;469,0965;452,476;443,0445;427,6235;433,2175;428,8205;451,4975;468,7175;504,4435;479,6575;526,478604
98;Croatia;6815;Transport;7225;CH4 emissions;kilotonnes;;;0,060719;0,060989;0,06617;0,069651;0,072695;0,0726;0,068295;0,061563;0,052452;0,050111;0,050076;0,049712;0,047996;0,04741;0,049847;0,052509;0,053421;0,052163;0,046583;0,042833;0,039242;0,038199;0,037277;0,037692;0,038021;0,037212;0,034375;0,032227
98;Croatia;6815;Transport;7230;N2O emissions;kilotonnes;;;0,011855;0,012314;0,012213;0,013135;0,012806;0,014626;0,015762;0,016398;0,016435;0,016472;0,016892;0,017668;0,018056;0,018375;0,019414;0,020454;0,020084;0,019425;0,019062;0,018613;0,018267;0,017622;0,017858;0,018581;0,01928;0,020695;0,019818;0,020936
49;Cuba;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;536,514104;387,4884;269,331951;206,166454;199,29412;210,533597;234,867244;287,157247;264,136015;250,840628;233,960468;236,578624;223,449795;207,775956;217,268526;211,733216;201,770846;203,765492;200,335692;155,920442;136,332164;133,483446;115,989728;135,674041;154,167603;164,190418;164,256874;169,645097;165,163835;109,931214
49;Cuba;6815;Transport;7273;CO2 emissions;kilotonnes;530,45;383,34;266,5;204,03;197,17;208,3;232,33;284,19;261,36;248,17;231,43;234,06;221,09;205,479;214,939;209,439;199,539;201,515;198,215;154,215;134,855;131,997;114,614;134,197;152,68;162,58;162,581;167,92;163,478;108,803202
49;Cuba;6815;Transport;7225;CH4 emissions;kilotonnes;0,106373;0,07002;0,047242;0,035738;0,035925;0,03796;0,043532;0,048894;0,046716;0,045322;0,043484;0,042708;0,040154;0,040308;0,040389;0,040169;0,039399;0,039598;0,036628;0,029918;0,025658;0,026148;0,024848;0,025708;0,024369;0,026569;0,028449;0,029205;0,028541;0,019534
49;Cuba;6815;Transport;7230;N2O emissions;kilotonnes;0,011644;0,008256;0,005695;0,004286;0,00422;0,004418;0,004975;0,006031;0,00554;0,005289;0,004954;0,004992;0,004662;0,004409;0,004523;0,004413;0,004259;0,004308;0,004132;0,003274;0,002863;0,002846;0,002566;0,002857;0,003039;0,00327;0,003318;0,003424;0,003346;0,002193
50;Cyprus;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;90,567824;90,592425;101,456547;102,997664;106,919659;113,908834;117,785129;122,44798;128,650714;131,769253;134,862728;139,512642;137,953008;146,517217;154,323901;157,450486;155,897665;166,759747;169,853684;169,822152;173,665222;168,190176;154,94529;139,359451;136,215156;140,882088;148,662014;154,111073;151,780205;171,706573
50;Cyprus;6815;Transport;7273;CO2 emissions;kilotonnes;89,32;89,32;100,1;101,64;105,49;112,42;116,27;120,89;127,05;130,13;133,21;137,83;136,29;144,76;152,46;155,54;154;164,78;167,86;167,86;171,71;166,32;153,23;137,83;134,75;139,37;147,07;152,46;150,15;169,868448
50;Cyprus;6815;Transport;7225;CH4 emissions;kilotonnes;0,018403;0,01848;0,018788;0,018172;0,018557;0,018557;0,018403;0,018403;0,018326;0,018172;0,017633;0,017171;0,016324;0,016555;0,01694;0,016709;0,016324;0,016632;0,016401;0,015785;0,015246;0,014322;0,01309;0,011627;0,010934;0,010934;0,011165;0,011088;0,01078;0,011275
50;Cyprus;6815;Transport;7230;N2O emissions;kilotonnes;0,002764;0,002849;0,003134;0,003203;0,003434;0,003658;0,003773;0,003935;0,004104;0,004266;0,004374;0,004535;0,004551;0,004882;0,005244;0,005444;0,005436;0,005713;0,00579;0,005737;0,005767;0,005544;0,00509;0,004543;0,004374;0,004551;0,004828;0,005059;0,005013;0,005745
167;Czechia;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;;;;612,27243;666,600165;565,36942;818,580189;833,836584;846,471986;934,587967;948,610606;1007,510643;1051,132515;1189,976289;1251,340102;1352,032755;1377,558003;1446,68744;1428,409727;1383,457066;1303,532961;1286,774988;1269,425325;1259,75114;1299,88209;1361,253044;1412,343706;1453,043336;1460,96527;1615,028026
167;Czechia;6815;Transport;7273;CO2 emissions;kilotonnes;;;;602,91;656,04;555,17;799,7775;815,164;828,358;915,957;930,331;989,356;1033,057;1170,907;1232,275;1332,712;1358,161;1426,926;1408,697;1364,9375;1286,288;1269,9536;1253,109;1243,783;1283,4206;1344,2286;1394,997;1435,202;1443,069;1594,809463
167;Czechia;6815;Transport;7225;CH4 emissions;kilotonnes;;;;0,16093;0,18403;0,17479;0,200686;0,206893;0,193549;0,199384;0,18699;0,185313;0,18207;0,191266;0,187425;0,182814;0,176012;0,174438;0,163131;0,149782;0,133513;0,124962;0,115684;0,107089;0,107156;0,101706;0,104621;0,10239;0,097786;0,11392
167;Czechia;6815;Transport;7230;N2O emissions;kilotonnes;;;;0,018326;0,020405;0,02002;0,049749;0,048602;0,047904;0,049239;0,049222;0,048928;0,048972;0,05175;0,05214;0,053592;0,054599;0,05614;0,057151;0,054059;0,050968;0,050273;0,049348;0,048942;0,050797;0,053497;0,054405;0,056507;0,057201;0,06426
116;Democratic People's Republic of Korea;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;522,766136;464,807127;377,851833;346,634986;232,935804;281,983376;227,374953;125,918149;235,849318;98,648768;190,192243;174,830309;174,867553;170,445428;172,694275;144,874909;111,103067;132,607495;135,949044;147,119352;147,13831;148,241225;147,12632;160,509085;149,353215;157,11883;161,55755;156,00684;154,888855;75,813815
116;Democratic People's Republic of Korea;6815;Transport;7273;CO2 emissions;kilotonnes;515,9;458,7;372,9;342,1;229,9;278,3;224,4;124,3;233,2;97,46;188,1;172,7;172,7;168,3;170,5;143;109,67;130,9;134,2;145,2;145,2;146,3;145,2;158,4;147,4;155,1;159,5;154;152,9;74,855271
116;Democratic People's Republic of Korea;6815;Transport;7225;CH4 emissions;kilotonnes;0,135219;0,120308;0,09746;0,08921;0,059638;0,072389;0,058722;0,031814;0,048788;0,022817;0,038375;0,040447;0,040647;0,039724;0,040128;0,033869;0,025884;0,030477;0,031223;0,034501;0,03487;0,03487;0,03465;0,03795;0,03509;0,03608;0,03663;0,03586;0,03553;0,014345
116;Democratic People's Republic of Korea;6815;Transport;7230;N2O emissions;kilotonnes;0,011623;0,010334;0,008389;0,007687;0,005155;0,006251;0,005022;0,002745;0,004842;0,002075;0,003841;0,003765;0,003885;0,003899;0,00404;0,003496;0,002673;0,003223;0,003301;0,003597;0,00363;0,003641;0,003608;0,003949;0,003663;0,003806;0,003894;0,003784;0,003751;0,002101
250;Democratic Republic of the Congo;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;63,530445;53,77394;49,29551;49,645915;50,68921;50,596535;50,941275;50,28694;50,95552;48,939385;87,876635;72,098345;77,060335;91,420615;99,54912;123,438095;133,433685;147,90248;168,88916;168,92788;183,45162;236,547465;221,016488;346,057489;471,984266;278,533284;199,557073;225,050642;216,424539;290,387409
250;Democratic Republic of the Congo;6815;Transport;7273;CO2 emissions;kilotonnes;62,37;52,8;48,4;48,73;49,72;49,61;49,94;49,28;49,94;47,96;86,9;71,28;76,23;90,42;98,45;122,1;132;146,3;167,2;167,2;181,5;234,3;218,71;342,43;467,04;275,61;197,33;222,6207;214,080675;287,478953
250;Democratic Republic of the Congo;6815;Transport;7225;CH4 emissions;kilotonnes;0,02156;0,01771;0,01595;0,01595;0,0165;0,01639;0,0165;0,01639;0,01628;0,01551;0,01562;0,01309;0,01331;0,01606;0,0176;0,02145;0,02299;0,02475;0,02618;0,02673;0,03014;0,03498;0,034278;0,053943;0,073477;0,043453;0,033151;0,036106;0,034812;0,042948
250;Democratic Republic of the Congo;6815;Transport;7230;N2O emissions;kilotonnes;0,002101;0,001804;0,001694;0,001771;0,001914;0,001991;0,002035;0,002068;0,002112;0,002057;0,002035;0,001705;0,001727;0,002079;0,002288;0,002783;0,002981;0,003432;0,003608;0,003696;0,00418;0,004785;0,005082;0,007989;0,010894;0,00644;0,004901;0,005355;0,005167;0,006437
54;Denmark;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;806,810484;842,558112;853,89129;869,028414;898,186193;908,884989;924,784189;933,680556;933,574403;935,053069;936,829195;942,588614;954,257989;993,286717;1010,609193;1026,121172;1052,226465;1093,704051;1081,004063;1021,968816;1018,382572;987,327214;885,268797;876,956091;886,856092;904,864267;925,149338;930,393257;938,120357;988,878186
